Vehicle,PaymentYear,TotalPayment
"Chevrolet Suburban 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,109141.0
"Chevrolet Suburban 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,113190.0
"Chevrolet Suburban 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,117239.0
"Chevrolet Suburban 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,121288.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,18049.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,36098.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,54147.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,72196.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,90245.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,94294.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,98343.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,102392.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,106441.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,110490.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,114539.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,118588.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,18049.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,36098.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,54147.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,72196.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,90245.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,94294.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,98343.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,102392.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,106441.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,110490.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,114539.0
"Chevrolet Tahoe 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,118588.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",1,18649.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",2,37298.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",3,55947.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",4,74596.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",5,93245.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",6,97294.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",7,101343.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",8,105392.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",9,109441.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",10,113490.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",11,117539.0
"Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd",12,121588.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",1,20429.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",2,40858.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",3,61287.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",4,81716.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",5,102145.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",6,106194.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",7,110243.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",8,114292.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",9,118341.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",10,122390.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",11,126439.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",12,130488.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",1,20429.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",2,40858.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",3,61287.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",4,81716.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",5,102145.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",6,106194.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",7,110243.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",8,114292.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",9,118341.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",10,122390.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",11,126439.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 8-spd",12,130488.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,21179.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,42358.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,63537.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,84716.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,105895.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,110694.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,115493.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,120292.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,125091.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,129890.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,134689.0
"GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,139488.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,17949.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,35898.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,53847.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,71796.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,89745.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,93794.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,97843.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,101892.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,105941.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,109990.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,114039.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,118088.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,17949.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,35898.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,53847.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,71796.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,89745.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,93794.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,97843.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,101892.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,105941.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,109990.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,114039.0
"GMC Yukon 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,118088.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",1,18549.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",2,37098.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",3,55647.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",4,74196.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",5,92745.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",6,96794.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",7,100843.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",8,104892.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",9,108941.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",10,112990.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",11,117039.0
"GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd",12,121088.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,18489.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,36978.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,55467.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,73956.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,92445.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,96494.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,100543.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,104592.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,108641.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,112690.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,116739.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,120788.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,18489.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,36978.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,55467.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,73956.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,92445.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,96494.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,100543.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,104592.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,108641.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,112690.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,116739.0
"GMC Yukon XL 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,120788.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",1,15993.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",2,31986.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",3,47979.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",4,63972.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",5,79965.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",6,84764.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",7,89563.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",8,94362.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",9,99161.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",10,103960.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",11,108759.0
"Nissan Titan 4WD PRO4X 5.6 L, 8 cyl, Automatic (S9)",12,113558.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",1,39659.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",2,79318.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",3,118977.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",4,158636.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",5,198295.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",6,203094.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",7,207893.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",8,212692.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",9,217491.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",10,222290.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",11,227089.0
"Porsche 911 Turbo 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",12,231888.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",1,42219.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",2,84438.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",3,126657.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",4,168876.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",5,211095.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",6,215894.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",7,220693.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",8,225492.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",9,230291.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",10,235090.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",11,239889.0
"Porsche 911 Turbo Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",12,244688.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",1,46199.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",2,92398.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",3,138597.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",4,184796.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",5,230995.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",6,235794.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",7,240593.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",8,245392.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",9,250191.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",10,254990.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",11,259789.0
"Porsche 911 Turbo S 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",12,264588.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",1,48759.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",2,97518.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",3,146277.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",4,195036.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",5,243795.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",6,248594.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",7,253393.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",8,258192.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",9,262991.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",10,267790.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",11,272589.0
"Porsche 911 Turbo S Cabriolet 3.7 L, 6 cyl, Automatic (AM-S8), Turbo",12,277388.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",1,31499.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",2,62998.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",3,94497.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",4,125996.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",5,157495.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",6,162294.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",7,167093.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",8,171892.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",9,176691.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",10,181490.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",11,186289.0
"Porsche Cayenne Turbo Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",12,191088.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",1,32179.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",2,64358.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",3,96537.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",4,128716.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",5,160895.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",6,165694.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",7,170493.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",8,175292.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",9,180091.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",10,184890.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",11,189689.0
"Porsche Panamera GTS ST 4.0 L, 8 cyl, Automatic (AM-S8), Turbo",12,194488.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",1,16609.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",2,33218.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",3,49827.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",4,66436.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",5,83045.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",6,87094.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",7,91143.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",8,95192.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",9,99241.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",10,103290.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",11,107339.0
"Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd",12,111388.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",1,18139.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",2,36278.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",3,54417.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",4,72556.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",5,90695.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",6,94744.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",7,98793.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",8,102842.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",9,106891.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",10,110940.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",11,114989.0
"Ford Expedition Timberline AWD 3.5 L, 6 cyl, Automatic (S10), Turbo",12,119038.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",1,20429.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",2,40858.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",3,61287.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",4,81716.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",5,102145.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",6,106194.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",7,110243.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",8,114292.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",9,118341.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",10,122390.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",11,126439.0
"GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd",12,130488.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",1,26599.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",2,53198.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",3,79797.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",4,106396.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",5,132995.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",6,137794.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",7,142593.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",8,147392.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",9,152191.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",10,156990.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",11,161789.0
"Porsche Cayenne GTS 4.0 L, 8 cyl, Automatic (S8), Turbo",12,166588.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",1,27139.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",2,54278.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",3,81417.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",4,108556.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",5,135695.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",6,140494.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",7,145293.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",8,150092.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",9,154891.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",10,159690.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",11,164489.0
"Porsche Cayenne GTS Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",12,169288.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,4049.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,8098.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",3,12147.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",4,16196.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",5,20245.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",6,24294.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",7,28343.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",8,32392.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",9,36441.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",10,40490.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",11,44539.0
"Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",12,48588.0
"GMC Sierra Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",1,4049.0
"GMC Sierra Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 10-spd",2,8098.0
